Region,location_id,age_group_id,sex_id,year_id,cause_name,level,severity,metric_id,mean,lower,upper
EMR,44567,22,2,2021,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,moderate and severe,1,6.30960523676218,3.26269985412166,11.7632261604841
EMR,44567,22,2,2021,Subarachnoid hemorrhage,3,moderate and severe,1,83514.2754785767,76696.8132225682,90496.5564211764
EMR,44567,22,2,2021,Chronic kidney disease due to diabetes mellitus type 1,3,moderate and severe,1,10716.3234555507,6439.71325675297,17473.9556667521
EMR,44567,22,2,2021,Chronic kidney disease due to diabetes mellitus type 2,3,moderate and severe,1,54998.8082005285,44671.0345951198,70218.2848964784
EMR,44567,22,2,2021,Non-rheumatic calcific aortic valve disease,3,moderate and severe,1,2905.39098433664,1735.93369073205,4732.57147707998
EMR,44567,22,2,2021,Non-rheumatic degenerative mitral valve disease,3,moderate and severe,1,4705.88974908755,2980.25395402075,8102.48679283449
EMR,44567,22,2,2021,Other non-rheumatic valve diseases,3,moderate and severe,1,553.474230571748,435.514055803539,684.278090352084
EMR,44567,22,2,2021,Liver cancer due to NASH,3,moderate and severe,1,669.601427790028,495.703357635495,865.740362125922
EMR,44567,22,2,2021,Diabetes mellitus type 1,3,moderate and severe,1,9715.04383168084,7297.55073783412,12394.001150159
EMR,44567,22,2,2021,Diabetes mellitus type 2,3,moderate and severe,1,357875.013408508,277848.075621918,435468.875304421
EMR,44567,22,2,2021,Ulcerative colitis,3,moderate and severe,1,54049.8495403096,43731.9293585697,69420.1746356468
EMR,44567,22,2,2021,Crohn's disease,3,moderate and severe,1,25780.1176534038,20912.1955359096,31475.8401163784
EMR,44567,22,2,2021,Other malignant neoplasms,3,moderate and severe,1,4481.41474825421,3215.6146279001,5308.78651491278
EMR,44567,22,2,2021,Meningitis,3,moderate and severe,1,91879.2180369746,81031.9055207945,102262.662901779
EMR,44567,22,2,2021,Osteoarthritis hand,3,moderate and severe,1,264219.09411693,831.823177936393,968560.321942208
EMR,44567,22,2,2021,Osteoarthritis other,3,moderate and severe,1,143006.58805766,462.658000359711,523608.837582454
EMR,44567,22,2,2021,Burkitt lymphoma,3,moderate and severe,1,111.809464872489,50.6578195326426,156.268997202565
EMR,44567,22,2,2021,Other non-Hodgkin lymphoma,3,moderate and severe,1,8961.94408154396,7321.46738926027,11083.3219512274
EMR,44567,22,2,2021,Hepatoblastoma,3,moderate and severe,1,201.409980816449,144.612091442919,277.017881328302
EMR,44567,22,2,2021,Retinoblastoma,3,moderate and severe,1,163.946304189266,89.5178487453931,293.589361948413
EMR,44567,22,2,2021,Other eye cancers,3,moderate and severe,1,309.918044158815,189.554867856392,514.431207026881
EMR,44567,22,2,2021,Soft tissue and other extraosseous sarcomas,3,moderate and severe,1,2750.88986924676,2158.33622350167,4294.34802891669
EMR,44567,22,2,2021,Malignant neoplasm of bone and articular cartilage,3,moderate and severe,1,5582.68957121269,4318.55893646985,7184.48980918795
EMR,44567,22,2,2021,Neuroblastoma and other peripheral nervous cell tumors,3,moderate and severe,1,411.839808678515,175.463993270455,729.889931989221
EMR,44567,22,2,2021,Pulmonary Arterial Hypertension,3,moderate and severe,1,2204.33178590056,1738.92205350541,2744.60353065637
EMR,44567,22,2,2021,Cirrhosis and other chronic liver diseases due to hepatitis B,3,moderate and severe,1,26857.9307723698,22882.6177713203,32950.9312558398
EMR,44567,22,2,2021,Cirrhosis and other chronic liver diseases due to hepatitis C,3,moderate and severe,1,40956.8298387827,34829.8385659513,49416.4228219904
EMR,44567,22,2,2021,Cirrhosis and other chronic liver diseases due to alcohol use,3,moderate and severe,1,2139.14994333838,1703.01617497044,2730.5116618222
EMR,44567,22,2,2021,Cirrhosis and other chronic liver diseases due to other causes,3,moderate and severe,1,88613.9910073483,72693.1726461029,105148.538963428
EMR,44567,22,2,2021,Cirrhosis and other chronic liver diseases due to NAFLD,3,moderate and severe,1,6347.87413825534,4639.97582936534,8349.54021847917
EMR,44567,22,2,2021,G6PD deficiency,3,moderate and severe,1,497.986339749787,375.480313396559,681.011183945192
EMR,44567,22,2,2021,Thyroid diseases,3,moderate and severe,1,636.21663413638,524.520182400508,788.275665343246
EMR,44567,22,2,2021,COVID-19,3,moderate and severe,1,3480338.91034444,1234829.10476787,7868571.7450302
WPR,44568,22,2,2021,Upper respiratory infections,3,moderate and severe,1,3989.59334073951,2909.42722559551,5356.63575742416
WPR,44568,22,2,2021,Chagas disease,3,moderate and severe,1,48.0537207761246,37.0987900649246,60.0952911489204
WPR,44568,22,2,2021,Schistosomiasis,3,moderate and severe,1,244.458676915013,189.190001903693,344.740842345872
WPR,44568,22,2,2021,Trachoma,3,moderate and severe,1,13716.7585535831,9684.5403977283,18429.2208897527
WPR,44568,22,2,2021,Dengue,3,moderate and severe,1,87448.1514165903,47650.5693065849,198547.888699855
WPR,44568,22,2,2021,Food-borne trematodiases,3,moderate and severe,1,535862.355087624,150907.706290745,1122624.83433498
WPR,44568,22,2,2021,Iodine deficiency,3,moderate and severe,1,31869.9432639481,13800.5767103054,45898.8812584921
WPR,44568,22,2,2021,Vitamin A deficiency,3,moderate and severe,1,69540.8665851114,55686.5204494104,92268.0905585874
WPR,44568,22,2,2021,Chlamydial infection,3,moderate and severe,1,4818.9981575372,3262.16197779848,6541.91825428605
WPR,44568,22,2,2021,Gonococcal infection,3,moderate and severe,1,820.912154608861,583.058462991341,1070.6563329023
WPR,44568,22,2,2021,Other sexually transmitted infections,3,moderate and severe,1,19474.3188242613,14159.1265088845,24855.2147978586
WPR,44568,22,2,2021,Other unspecified infectious diseases,3,moderate and severe,1,852.790438669022,608.090815025832,1238.92334588654
WPR,44568,22,2,2021,Esophageal cancer,3,moderate and severe,1,51367.0662702709,38226.9851046091,64377.5413022374
WPR,44568,22,2,2021,Stomach cancer,3,moderate and severe,1,119500.863838197,93385.8989871358,146049.193933771
WPR,44568,22,2,2021,injuries,3,moderate and severe,1,5556518.37866115,5287214.59791324,5901494.52207479
WPR,44568,22,2,2021,Liver cancer due to hepatitis B,3,moderate and severe,1,10231.7154955758,7718.18325008302,13002.8558910341
WPR,44568,22,2,2021,Liver cancer due to hepatitis C,3,moderate and severe,1,16433.5167222005,13172.2675034704,19705.3309880891
WPR,44568,22,2,2021,Liver cancer due to alcohol use,3,moderate and severe,1,4362.25798764733,3208.08902270273,5721.29535190596
WPR,44568,22,2,2021,Liver cancer due to other causes,3,moderate and severe,1,2492.12922455987,1829.892210686,3357.1845245789
WPR,44568,22,2,2021,Larynx cancer,3,moderate and severe,1,6679.77048468982,4698.85438229905,8969.08580277827
WPR,44568,22,2,2021,"Tracheal, bronchus, and lung cancer",3,moderate and severe,1,205855.17307736,166015.309492171,251817.826154639
WPR,44568,22,2,2021,Breast cancer,3,moderate and severe,1,304714.698406224,249662.861894083,366880.67074273
WPR,44568,22,2,2021,Cervical cancer,3,moderate and severe,1,112076.120992953,76366.2573355009,135728.318626024
WPR,44568,22,2,2021,Uterine cancer,3,moderate and severe,1,55755.8793977387,43885.6361930682,70852.1025710159
WPR,44568,22,2,2021,Colon and rectum cancer,3,moderate and severe,1,222563.581924441,185104.650843255,262515.414821023
WPR,44568,22,2,2021,Lip and oral cavity cancer,3,moderate and severe,1,17575.0442062566,15206.9198126892,20316.1414698141
WPR,44568,22,2,2021,Nasopharynx cancer,3,moderate and severe,1,14713.2209827834,11509.77705743,18250.512541372
WPR,44568,22,2,2021,Other pharynx cancer,3,moderate and severe,1,2778.93948079952,2239.34101854814,3226.46949436476
WPR,44568,22,2,2021,Gallbladder and biliary tract cancer,3,moderate and severe,1,22071.056158201,14930.5998212648,30653.375088382
WPR,44568,22,2,2021,Pancreatic cancer,3,moderate and severe,1,42453.5239624628,35422.1635128564,50319.2649013194
WPR,44568,22,2,2021,Malignant skin melanoma,3,moderate and severe,1,5970.88037987581,4367.75894343417,7265.56375108961
WPR,44568,22,2,2021,Ovarian cancer,3,moderate and severe,1,68019.1563044821,56048.10088378,82559.5819572769
WPR,44568,22,2,2021,Kidney cancer,3,moderate and severe,1,15979.7128225481,12219.4539849584,19600.9123708758
WPR,44568,22,2,2021,Bladder cancer,3,moderate and severe,1,36878.0073702594,29187.2644084636,43734.7357485015
WPR,44568,22,2,2021,Brain and central nervous system cancer,3,moderate and severe,1,42236.7903261694,26271.183338245,54367.7381267466
WPR,44568,22,2,2021,Thyroid cancer,3,moderate and severe,1,17860.4927307443,14181.3064473884,23078.9402048932
WPR,44568,22,2,2021,Mesothelioma,3,moderate and severe,1,1096.088961176,755.972179679646,1347.88017297344
WPR,44568,22,2,2021,Hodgkin lymphoma,3,moderate and severe,1,1799.70030929572,1203.13824919724,2351.39819077674
WPR,44568,22,2,2021,Multiple myeloma,3,moderate and severe,1,16042.1066774701,11434.4215475516,20656.2916551255
WPR,44568,22,2,2021,Ischemic heart disease,3,moderate and severe,1,965873.686822233,719571.534784605,1194648.67552845
WPR,44568,22,2,2021,Ischemic stroke,3,moderate and severe,1,6201772.60557977,5535413.28976019,6967148.20524438
WPR,44568,22,2,2021,Intracerebral hemorrhage,3,moderate and severe,1,1209433.7204878,1094965.67584087,1331075.45257653
WPR,44568,22,2,2021,Hypertensive heart disease,3,moderate and severe,1,765491.779426184,556304.916567495,994707.573064766
WPR,44568,22,2,2021,Endocarditis,3,moderate and severe,1,7998.49976970269,6068.53053528668,9934.88190304775
WPR,44568,22,2,2021,Other cardiovascular and circulatory diseases,3,moderate and severe,1,991533.814998157,680738.771762332,1283537.61077223
WPR,44568,22,2,2021,Chronic obstructive pulmonary disease,3,moderate and severe,1,9033503.87025769,7482544.71742563,10777331.2761293
WPR,44568,22,2,2021,Silicosis,3,moderate and severe,1,6754.91616969672,5195.05457700897,8142.84288083115
WPR,44568,22,2,2021,Asbestosis,3,moderate and severe,1,1434.80790686195,1130.82801177917,1757.87563312042
WPR,44568,22,2,2021,Coal workers pneumoconiosis,3,moderate and severe,1,813.834489621263,627.8180584109,1015.45643569599
WPR,44568,22,2,2021,Other pneumoconiosis,3,moderate and severe,1,2110.21475021282,1611.35963353471,2568.83451590911
WPR,44568,22,2,2021,Interstitial lung disease and pulmonary sarcoidosis,3,moderate and severe,1,209047.450775502,169234.186570021,257449.030736566
WPR,44568,22,2,2021,Vascular intestinal disorders,3,moderate and severe,1,16696.2661796169,14758.1697888002,18891.9440559453
WPR,44568,22,2,2021,Alzheimer's disease and other dementias,3,moderate and severe,1,8120106.2447244,6764122.34708363,9568606.28803896
WPR,44568,22,2,2021,Parkinson's disease,3,moderate and severe,1,1121721.17714575,935733.975618962,1340736.96629677
WPR,44568,22,2,2021,Idiopathic epilepsy,3,moderate and severe,1,1459348.43356358,952298.555079733,2174249.87952359
WPR,44568,22,2,2021,Multiple sclerosis,3,moderate and severe,1,48214.5262170004,41395.9559553553,56594.8066946566
WPR,44568,22,2,2021,Other neurological disorders,3,moderate and severe,1,4594.75739873845,3274.09511385158,6071.85678885623
WPR,44568,22,2,2021,Schizophrenia,3,moderate and severe,1,3503328.18377179,3076802.72244108,3970495.14808427
WPR,44568,22,2,2021,Alcohol use disorders,3,moderate and severe,1,544108.539367553,399971.471895459,692145.496613479
WPR,44568,22,2,2021,Major depressive disorder,3,moderate and severe,1,6648156.99595942,4929390.82981392,8756014.9042962
WPR,44568,22,2,2021,Bipolar disorder,3,moderate and severe,1,1431483.61813303,1014105.34033853,1954018.26899122
WPR,44568,22,2,2021,Anxiety disorders,3,moderate and severe,1,7985317.09934099,5322280.4113965,11165256.2759375
WPR,44568,22,2,2021,Anorexia nervosa,3,moderate and severe,1,512918.642524488,360157.773214299,696360.056909755
WPR,44568,22,2,2021,Bulimia nervosa,3,moderate and severe,1,1225280.70914642,881694.146822798,1631227.554228
WPR,44568,22,2,2021,Idiopathic developmental intellectual disability,3,moderate and severe,1,128758.62535028,30708.4907239984,262574.734523875
WPR,44568,22,2,2021,Thalassemias,3,moderate and severe,1,4908.15503828921,3083.42392988142,7508.15941239477
WPR,44568,22,2,2021,Other hemoglobinopathies and hemolytic anemias,3,moderate and severe,1,2839.70654847356,2239.7281542013,3572.90559537158
WPR,44568,22,2,2021,Rheumatoid arthritis,3,moderate and severe,1,910538.931383085,608857.079353089,1264527.05107479
WPR,44568,22,2,2021,Osteoarthritis hip,3,moderate and severe,1,380063.745931089,1128.31172960297,1399838.47193325
WPR,44568,22,2,2021,Osteoarthritis knee,3,moderate and severe,1,8756897.69118103,26109.7914969137,31987243.6311738
WPR,44568,22,2,2021,Low back pain,3,moderate and severe,1,26711075.0170186,23126018.3424307,29943034.4328901
WPR,44568,22,2,2021,Neck pain,3,moderate and severe,1,7694142.431174,5650935.23338238,9915850.83648589
WPR,44568,22,2,2021,Gout,3,moderate and severe,1,590084.504364441,463026.030821347,724490.128516117
WPR,44568,22,2,2021,Other musculoskeletal disorders,3,moderate and severe,1,14768594.9938906,11588541.7321186,18608735.0989636
WPR,44568,22,2,2021,Other congenital birth defects,3,moderate and severe,1,243704.827378967,100247.02869759,505078.019538842
WPR,44568,22,2,2021,Atopic dermatitis,3,moderate and severe,1,1080175.70767178,213000.048163649,2052814.97002096
WPR,44568,22,2,2021,Psoriasis,3,moderate and severe,1,1077638.15580749,900582.674953965,1297498.38020487
WPR,44568,22,2,2021,Urticaria,3,moderate and severe,1,1759309.02783684,1358807.45305105,2155731.38455582
WPR,44568,22,2,2021,Glaucoma,3,moderate and severe,1,392459.272174961,327857.411748402,462180.372855321
WPR,44568,22,2,2021,Cataract,3,moderate and severe,1,3433996.44753084,3096726.32826831,3950933.28100752
WPR,44568,22,2,2021,Age-related macular degeneration,3,moderate and severe,1,455736.086649792,368865.833050571,576062.205021205
WPR,44568,22,2,2021,Refraction disorders,3,moderate and severe,1,2218673.74448337,1998375.28999824,2423374.08382057
WPR,44568,22,2,2021,Age-related and other hearing loss,3,moderate and severe,1,6342124.85958332,5152654.33911158,7805600.86331822
WPR,44568,22,2,2021,Other vision loss,3,moderate and severe,1,2024677.38863888,1817188.52976554,2248463.16524872
WPR,44568,22,2,2021,Contact dermatitis,3,moderate and severe,1,1172672.59362146,735565.509962736,1683490.9684523
WPR,44568,22,2,2021,Diarrheal diseases,3,moderate and severe,1,1358.72459837116,922.216016260257,1853.84035968632
WPR,44568,22,2,2021,Lower respiratory infections,3,moderate and severe,1,1434.00354564387,850.730956077045,2241.43263782425
WPR,44568,22,2,2021,Other mental disorders,3,moderate and severe,1,1170770.59310519,741720.84668246,1781843.81187608
WPR,44568,22,2,2021,Cysticercosis,3,moderate and severe,1,488431.915715226,336667.638109521,646872.275555886
WPR,44568,22,2,2021,Opioid use disorders,3,moderate and severe,1,892596.753297731,721503.650167691,1053425.11579253
WPR,44568,22,2,2021,Hemolytic disease and other neonatal jaundice,3,moderate and severe,1,89060.4250354893,80706.0586676576,101229.885661074
WPR,44568,22,2,2021,Neonatal preterm birth,3,moderate and severe,1,1394015.04502164,1235755.53819961,1544054.8519046
WPR,44568,22,2,2021,Neonatal encephalopathy due to birth asphyxia and trauma,3,moderate and severe,1,1050130.65666075,899869.629310591,1184991.46570071
WPR,44568,22,2,2021,Tetanus,3,moderate and severe,1,315.43898888174,263.742954747852,377.917133699953
WPR,44568,22,2,2021,Cystic echinococcosis,3,moderate and severe,1,1811.85093863569,1277.81559837489,2641.95864387838
WPR,44568,22,2,2021,Encephalitis,3,moderate and severe,1,115006.002140498,99048.8629641971,133664.644260277
WPR,44568,22,2,2021,Cocaine use disorders,3,moderate and severe,1,28571.2658874817,18269.4596116385,40495.5955056267
WPR,44568,22,2,2021,Amphetamine use disorders,3,moderate and severe,1,423399.514431834,250187.175949209,603493.328107888
WPR,44568,22,2,2021,Cannabis use disorders,3,moderate and severe,1,113690.293415951,68492.5401060525,171807.30360188
WPR,44568,22,2,2021,Conduct disorder,3,moderate and severe,1,1005154.51234387,666148.081607384,1432982.61143523
WPR,44568,22,2,2021,Other gynecological diseases,3,moderate and severe,1,4701488.89905134,3218546.01078925,6860731.74945035
WPR,44568,22,2,2021,Endometriosis,3,moderate and severe,1,560972.346873201,322810.675753221,853105.729718172
WPR,44568,22,2,2021,Malaria,3,moderate and severe,1,1037.86904884349,947.979178372023,1155.7035937086
WPR,44568,22,2,2021,Atrial fibrillation and flutter,3,moderate and severe,1,2607755.94928487,2017546.34089701,3475737.22825488
WPR,44568,22,2,2021,Sickle cell disorders,3,moderate and severe,1,1944.12949245725,1497.36868845579,2557.44733029767
WPR,44568,22,2,2021,Otitis media,3,moderate and severe,1,12189.3250452998,8966.45972588234,17452.312086205
WPR,44568,22,2,2021,Uterine fibroids,3,moderate and severe,1,2861.13730013185,2157.09143575243,3814.03366207283
WPR,44568,22,2,2021,Rheumatic heart disease,3,moderate and severe,1,110099.039746752,83950.3092869869,140764.036968708
WPR,44568,22,2,2021,Motor neuron disease,3,moderate and severe,1,11472.1051228404,9431.16745396733,13649.8548207642
WPR,44568,22,2,2021,Acute lymphoid leukemia,3,moderate and severe,1,17912.7945652995,8130.73037737354,24393.4311876423
WPR,44568,22,2,2021,Acute myeloid leukemia,3,moderate and severe,1,8218.86204580738,5882.38042845101,11547.4469824115
WPR,44568,22,2,2021,Chronic lymphoid leukemia,3,moderate and severe,1,18457.4601914473,9193.41716772657,26497.9658877266
